"review_id","user_id","business_id","stars","useful","funny","cool","text","date"
"dp7vBmdOlBcFYwP3vHNtGQ","wfWXUdAQvm0RB9E1QklcEw","LyY442CH1AfyQSdWASJMPg",4,4,0,0,"I recently purchased a mattress here from CJ and he was absolutely wonderful while purchasing the mattress. Customer service was fabulous, all of my questions were answered with honesty, and he was friendly, all without being overly pushy. I went in on a Saturday with a time limit on when I needed the mattress by due to family coming in to town, and my specific mattress had to be ordered. I was promised it would be here in the morning the coming Friday. Well I hadn't heard anything when I had gotten off by 1pm that Friday, called, happened to be CJ there and was informed he had,t heard from the delivery truck. Well okay fine. However, I was holding off doing anything pending this mattress being delivered that day since its delivery on that day was quite important, as well as being what was contractually agreed upon. By 5pm still hadn't heard anything and was quite unhappy. Called again and was told yet again ""don't know, haven't heard."" Nothing to help me. After another hour I called still having heard nothing from the store, and was very upset at this point. To get any sort of response and help, I had to threaten to come get my money back and take it elsewhere to. Suddenly, it was to be delivered within the next 15 minutes. Once we finally got to pick it up he was not friendly, barely helped get it in my truck, and didn't say thank you and shut the back door without so much as saying two words, or apologizing for the inconvenience. An apology goes a long way, and it left a bad taste in my mouth. I love my new mattress and purchasing it and picking it out was a breeze, but everything after that was a big let down; especially after such raving reviews.","2016-02-24 05:54:30"
"flaXuxVM6OX0HG0O-xAVJg","YgNxseLDJsl_0RQDpmUjnQ","QExWORi8kxwQGdXlFXRc-Q",4,3,0,2,"There's nothing fancy about this place, but you can expect great tasting comfort food at reasonable prices.  There is a different homemade soup every night, and they're all delicious. Meals include soup or salad, two sides and dessert. They also have daily and AYCE specials.

Overall, good food, friendly staff, and good value for your money. I highly recommend it.","2014-06-13 17:09:50"
"-umpAPvW77Tf4K9iTBKKHQ","-CTVKe6KxXl2hPjFKHhxaQ","jULIPydhMj18KOI5OHTwfA",5,1,0,0,"Garces has done it yet again with his newest taco installation in Philly. This is my new go to and I cannot stop talking about! 

Located perfectly in the art museum area, next to my favorite pizza place (pizzeria vietri!), parking can be tricky, but sometimes I'll buy a water from whole foods then walk over. If not, if you drive around a couple times, you should find something. 

There is usually a line, but it goes by fast, as they give you free samples of beer while you're waiting. If you feel like sitting faster, to the right of the counter there is a full service bar, which is nice..

I have only tried the fish tacos because I never felt the need to venture through their menu since I am always so satisfied. I get the same tacos every single time --the fried mahi and the grilled lime shrimp. Ugh. So. Darn. Good. Paired perfectly with a corona! The tacos are only priced at 3.50! Go try this place ASAP before the lines get even longer!!!!!

Graces never fails!!!!","2015-06-09 14:18:19"
"ggHGSEJcdsfdXiqwc7K_uQ","EHzHqjdldr23goUdhEXLsg","BWITd9JUXP3gSi1z3Y-z8g",3,0,0,0,"Problem with seating,the host was not attentive but the manager was nice and gave us a round of drinks. We might give them a second chance since our waiter was so friendlyl and of course very refreshing cocktails!!! The pizza was excellent.","2012-06-01 13:25:24"
"BKgQzNnp74sz3_tUGFoFmw","ak8v6knD6AAE5EEIId4gzw","dChRGpit9fM_kZK5pafNyA",3,0,0,0,"The ambiance is definitely the best part of the restaurant.  It's a very social, but intimate vibe, with an excellent drink menu.  The cocktails are a bit sweet for my taste.  The tables are a little too close together for my taste, but there's a nice buzz to the restaurant.  The food was good.  It wasn't stellar.  And at that price, especially in Philadelphia (where there are really amazing restaurants), it should be better.  The brussell sprouts are heavy and delicious.  The salmon tartare left much to be desired.  The salmon latke dish was good, but there was nothing interesting about it.  Ultimately, it was a good date spot, but nothing to write home about","2018-01-23 02:59:10"
"mAarXuPWGJRGHhi7iggHWw","XbGMpj4QtfU1ncrggrhRtQ","O6RCCmz8-x4NhWJpI8KQug",2,4,3,0,"Had a cappucino, that was pretty great. The coffeeshop was way too loud. They were blasting the music, made it hard to study and even have conversations. The staff seemed like they were messing around the whole time, and not really concerned with the customer.

Unsure if will come back. Just not a typical coffeeshop atmosphere. Staff seemed more concerned with having fun and playing really loud music than their customers.","2016-10-29 22:49:17"
"m6AGFsJ18Hf8ilwrM7ktOA","8M6suLprYcMngrJjhYl_lw","-uAXBDajcvIe-IsLWP72WA",3,0,0,0,"This hotel is one of 4 in a couple block radius. I usually stay at the Residence Inn but tried this one instead. It was ok. There was a ton of construction going on at the hotel because sadly they were hit very hard by hurricane irma and sustained a lot of damage. 

The rooms are quite big and you get a sleeping area AND a little living room with couch, desk and TV.  Free coffee maker in room. Nutragena toiletries. Small workout room which I used once and has good equipment.

However the water pressure is HORRIBLE. And you know me my friends....i like some good water pressure. I did not encounter bed bugs, but I did see these tiny little ants on my table. Which I thought was weird but given the construction I shrugged it off. 

I was pleased with the buffet breakfast which was very affordable and everyone who worked there was quite pleasant and accommodating.  

Overall a good stay.","2017-10-19 20:23:13"
"bTwHq90jR61em8HDOP8MkA","6v-sh-RYXxViJFJAoNjAVQ","SZU9c8V2GuREDN5KgyHFJw",5,1,0,0,"This restaurant was a fantastic experience! We came during a visit to SB and were looking for a fresh seafood dinner. We signed up for a table on the waiting list and accidentally missed our first call. They put us right back into line and we got the next table. 

Our server was so helpful and enthusiastic. We couldn't decide on which entrees to get, which crab to pick and he gave fantastic advice. 

We got sea urchin and the presentation was so cool. The chowder was delicious and the onion rings were perfectly crispy. We got the rock crab meal and got it served with the mustard. Really a great meal!","2018-07-19 03:43:42"
"YJVVUvjKKRcg4jCqW0NZJg","QVsXFhrHKeDYEVOWIDqglg","IbndcMURguByburM72o3SA",5,2,0,1,"This place is perfect for any meal. The owner is the sweetest and most personable lady you will ever meet and the new Korean additions to the menu are out of this world. If you have the chance to go here please do so.","2015-12-05 20:05:36"
"0cZ-fXaBkKBRKr6RarGAvQ","HQG3no8C5U31z-k1MaYCqQ","ULReFPrCIDRbGKwP3ZsHwg",4,2,0,2,"There are some mighty fine donuts at Eddie's Southtown Donuts.  At a lot of places some donuts are great, others not so good, but everything I sampled here were delicious.  

It's in a pretty unassuming location so I don't think it's easy to notice this great place.","2008-05-24 22:39:06"
"taqIBM6MxNNRYUQizXC1Yw","pgEDCROqOAwslo_w0gEGDQ","Q05tSZCKVvPOL-IV-lj2hQ",4,0,2,0,"This place was ok. I saw mold on a cheese that shouldn't have mold on. I'd recommend going to Clearwater euro food and deli, that one was better.","2015-06-24 20:24:25"
"T3bhuvuGIFBuv7Zo3l8LkA","oCNcyV-Ol2b6Z1xd8gXDRQ","CYwC5OjwCN6ib_AQDxi3Ow",4,0,0,1,"This is only one In-N-Out in Santa Barbara. Although it's popular, the cost was so cheap, which surprised me! It has four burgers. But I guess, for most people, each regular burger is not enough to get full. So, I wanna the double next time.","2017-09-23 07:41:27"
"jhSbrTIzJLIa2n3FrI4B-g","wCGC8NeyM4chvtcp6Z8j1w","1T9F7iLDFAYWJvif1RKneg",5,0,0,0,"I have to say o was quite impressed with this restaurant. I'm from CA so I'm pretty picky when it comes to pho but dang this place taste white authentic! The broth was delish! We ordered quite a lot a of few and was very satisfied! Great joint in random ass Indy!","2015-11-07 21:27:18"
"i9lNQZhK-z73Sy-9DQZeSQ","IfNq1U031ouDwE4UnKLpwA","hUQ9Z7kQeabvhPOAQOVV1A",5,0,0,0,"Wonderful room. Clean showers and bed. Quite. Very nice staff. Just enough out of the French quarter to be out of the mess but easy to walk too. Would love to come back. And I highly recommend this place.","2017-10-27 00:06:50"
"zH_j4B-80kdgl7QEPnNt0g","gJTKnemDZksJl9xR3FA6Hg","5YGfTrvNftNIS7qAF9qikA",1,1,0,0,"Very very poor communication, posts on social media of my dog clearly not happy and harness on wrong, set off security system and did not notify me--I found out from the alarm company first, brought in new walker without telling me, didn't tell me my dog was peeing on the floor and sofa out of fear when she was greeted by them--had to find out from roommates (thank god for them or I would never even know of these issues). I work in a stressful ICU and want to be sure my dog is safe and happy, but these walkers only added more stress.","2018-06-20 14:06:25"
"eABeW6e5oZr4fbWSRBrdww","fyyItK9Ra05QG6nJQob2Ug","hqm2zJ1WY5UaVGZ6j07NNA",3,1,1,1,"3.5 stars total. 

If you're used to Philly brunch this is not going to be entirely comparable.  However,  other than diners this is a great breakfast choice in the area. 

You may need to wait 10-15 minutes for a table on Saturday and Sunday.  There is outdoor seating available for when the weather is nice. 

The coffee menu is amazing.  This is the only restaurant that I know of (other than coffee houses) that brings a French press to your table.  Variety of beans including Costa Rican,  Hawaiian,  and Jamaican.  Gourmet iced coffee with coffee iced cubes- hell yes! Plus refills free to go. 

The menu is simple focusing on eggs, hot cakes,  and sandwiches.  Nothing has totally blown me away but the food is good and fresh. Random sidenote obsessed with the red pepper soup.

Definitely one of my to go to breakfast spots in south Jersey - recommend.","2015-10-08 04:13:50"
"bndkMYrI6eqhUGul09TzoA","tGqHZWmsMwk_kLqtadWJ3w","aJvxWyQIG5OLfBw3qAe8xA",5,0,0,0,"Service is top notch. Elizabeth, Teddy and Jimmy are the best baristas ever. The space is open and airy with a great patio. I like visiting this location more than any of the others in the Nashville area.","2014-02-14 12:39:42"
"VoSTADW0LK_QmwX2i_LJpw","4c0aYZZLTwToiWJEpt6gNg","Oun4NN-u5yiHIxDqtJnxgA",5,0,1,1,"Great prices for some creative donuts. Wish we could have also tried the fried chicken as it seems  to be famous around here. Loved the spicy PB and J donut.","2012-12-11 19:11:32"
"7K7u8so6i40u19h_cvIKng","tkYNxnD5vBFwNp_fOOdduw","jSr8KHVtQWgC_S_xNyrG5w",3,0,0,0,"Bubble tea is one of my (many) vices. It's delicious and I'll never turn down the opportunity for a honeydew bubble tea with tapioca and lychee pieces. So great. Anyways, a friend and I came here for our bubble tea fix and it was a pretty decent experience. I'd come back, but it wasn't anything extraordinary. 

It was busy in there- like every single table was full type busy. People playing games, eating food, drinking tea, the whole thing. That being said, it was also quite loud but that's what you expect when a place is this popular! I'd like to come back and sit and enjoy myself since I only stayed in there for about 10 minutes. 

I got a honeydew bubble tea and it was good! I also ordered the spring rolls and they were actually really good as well. The price is decent for what you pay for and they have special deals on different days of the week, so on Tuesdays you get cheap green onion cakes if you buy a bubble tea, on Wednesdays you get cheap spring rolls, etc etc. You get the idea. 

The menu is huge and there are tons of options for bubble tea- you can also get iced teas, shaved ice, hot tea. There is an endless amount of options, really. I was also surprised at the amount of food they had on the menu as well! Also, you can get a stamp card here, when you buy nine bubble tea you get the tenth for free which is great for addicts like myself! 

Lots of parking in the parking lot even though it may get quite busy, depending on the time you go. There are quite a few other shops in the complex, which probably contributes to the craziness. If you don't want to bother with the crazy parking lot there's an abundance of street parking close by. 

The service wasn't that great when I went, the girls at the till weren't that friendly but I wasn't super bothered by it since they were so incredibly busy. It took a while for my spring rolls and I went up to the counter to ask for them, and they were sitting behind the counter not being called out. The girl was kind of snippy about it but I didn't really care since I just wanted my food. 

Overall, not bad. Was worth the visit because the bubble tea was delicious, and I'll probably come back some other time, maybe to enjoy a bigger dish or a game. I take experiences like this as a grain of salt- hopefully I come next time and they're friendlier. If not, I know I can always leave with a delicious drink that I came for.","2017-06-19 06:07:53"
